ticker,company_name,sector,year,cik,accession_number,filing_date,filing_url,scrape_status,missing_reason,doc_size_bytes,total_word_count,esg_section_word_count,has_explicit_esg_section,climate_mention_count,diversity_mention_count,governance_mention_count,esg_keyword_density,net_zero_target_year,pct_women_board,has_quantitative_targets,esg_themes,climate_commitment,dei_disclosure_quality,changed_from_prior,change_confidence,change_summary,register,analyst_notes,ngram_similarity,analysis_method,theme_climate_risk,theme_climate_opportunity,theme_emissions_targets,theme_board_diversity,theme_workforce_dei,theme_human_capital,theme_esg_oversight,theme_stakeholder_engagement,theme_exec_comp_linkage,theme_supply_chain,theme_political_lobbying,theme_risk_disclosure
AAPL,Apple Inc.,Technology,2024,320193,0001308179-24-000010,2024-01-11,https://www.sec.gov/Archives/edgar/data/320193/000130817924000010/laapl2024_def14a.htm,OK,,1470279,44486,235,True,0,0,0,0.0,2030,20.0,False,ESG_OVERSIGHT|EXEC_COMP_LINKAGE,,LOW,True,HIGH,2024 filing removed specific mention of civil rights audit and workers' rights assessment reporting commitments that were present in 2023.,COMPLIANCE,The removal of civil rights audit and workers' rights assessment commitments suggests a potential pullback from specific DEI reporting transparency. The text remains heavily focused on boilerplate forward-looking statement disclaimers with minimal substantive ESG content in this excerpt.,0.7609,llm,0,0,0,0,0,0,1,0,1,0,0,0
ACN,Accenture plc,Technology,2016,1467373,0001193125-16-794613,2016-12-15,https://www.sec.gov/Archives/edgar/data/1467373/000119312516794613/d273554ddef14a.htm,OK,,1017034,43866,86,True,0,1,1,23.26,,40.0,False,BOARD_DIVERSITY,,LOW,,,No prior year available,COMPLIANCE,The 2016 proxy contains only table of contents entries mentioning 'Board Diversity and Tenure' without substantive ESG content in the excerpt. This represents minimal ESG disclosure typical of technology companies in the mid-2010s period before enhanced ESG reporting became standard practice.,,llm,0,0,0,1,0,0,0,0,0,0,0,0
ACN,Accenture plc,Technology,2017,1467373,,,,MISSING,no_def14a_in_year,0,0,0,False,0,0,0,0.0,,,False,,,,,,No proxy text available,,No proxy text; analysis skipped.,,skipped,0,0,0,0,0,0,0,0,0,0,0,0
ACN,Accenture plc,Technology,2018,1467373,0001193125-18-344943,2018-12-07,https://www.sec.gov/Archives/edgar/data/1467373/000119312518344943/d646248ddef14a.htm,OK,,1266680,40671,79,True,0,1,1,25.32,,,False,BOARD_DIVERSITY|ESG_OVERSIGHT,,LOW,,,No prior year available,COMPLIANCE,"The 2018 disclosure is extremely limited, containing only section headers without substantive content. Board diversity is mentioned in headings but no actual diversity metrics, programs, or commitments are disclosed, representing minimal ESG transparency for a major technology services firm.",,llm,0,0,0,1,0,0,1,0,0,0,0,0
ACN,Accenture plc,Technology,2019,1467373,0001193125-19-310232,2019-12-10,https://www.sec.gov/Archives/edgar/data/1467373/000119312519310232/d783814ddef14a.htm,OK,,1539987,54432,1206,True,4,3,0,5.8,,,False,CLIMATE_OPPORTUNITY|EMISSIONS_TARGETS|ESG_OVERSIGHT|HUMAN_CAPITAL|POLITICAL_LOBBYING|STAKEHOLDER_ENGAGEMENT|SUPPLY_CHAIN|WORKFORCE_DEI,reduce our absolute greenhouse gas emissions 11% by 2025 against our 2016 baseline,LOW,True,HIGH,"Significant expansion from minimal sustainability content in 2018 to comprehensive ESG framework including climate targets, renewable energy commitment, and detailed corporate citizenship initiatives.",ASPIRATIONAL,"Notable is the comprehensive ESG expansion with specific climate targets and $200M Skills to Succeed commitment, plus clear board oversight structure. However, workforce DEI lacks quantitative metrics despite extensive human capital discussion. Strong stakeholder engagement disclosure with 35% shareholder reach.",0.0552,llm,0,1,1,0,1,1,1,1,0,1,1,0
ACN,Accenture plc,Technology,2020,1467373,0001193125-20-314939,2020-12-10,https://www.sec.gov/Archives/edgar/data/1467373/000119312520314939/d87924ddef14a.htm,OK,,1319458,45518,1200,True,0,5,1,5.0,2025,45.0,False,BOARD_DIVERSITY|ESG_OVERSIGHT|POLITICAL_LOBBYING|STAKEHOLDER_ENGAGEMENT,100% renewable energy across our global office portfolio by 2023,MEDIUM,True,HIGH,"2020 version removes detailed ESG content including climate commitments, political contribution policies, and corporate citizenship framework that were prominently featured in 2019.",FORMAL,"The 2020 filing shows a significant reduction in ESG disclosure depth compared to 2019, with the loss of detailed climate commitments, corporate citizenship framework, and political contribution transparency. Board diversity presentation improved with visual matrix format showing gender, race/ethnicity and skills data, but overall ESG content was substantially curtailed.",0.4152,llm,0,0,0,1,0,0,1,1,0,0,1,0
ACN,Accenture plc,Technology,2021,1467373,0001193125-21-352783,2021-12-09,https://www.sec.gov/Archives/edgar/data/1467373/000119312521352783/d74867ddef14a.htm,OK,,1382070,58033,999,True,0,4,0,4.0,2025,25.0,False,HUMAN_CAPITAL|WORKFORCE_DEI,,LOW,True,HIGH,"ESG disclosure significantly reduced from 2020 to 2021, removing explicit ESG governance references and board diversity metrics while maintaining only general diversity commitments.",ASPIRATIONAL,"The 2021 filing shows a notable retreat from ESG disclosure compared to 2020, eliminating the dedicated ESG governance section and detailed board diversity statistics. The company maintains aspirational language around inclusion and diversity but provides no quantitative metrics or specific programs, suggesting potential ESG disclosure fatigue or strategic repositioning away from detailed ESG reporting.",0.5913,llm,0,0,0,0,1,1,0,0,0,0,0,0
ACN,Accenture plc,Technology,2022,1467373,0001193125-22-303823,2022-12-13,https://www.sec.gov/Archives/edgar/data/1467373/000119312522303823/d347158ddef14a.htm,OK,,1177819,44136,836,True,0,0,0,0.0,2025,47.0,False,HUMAN_CAPITAL|STAKEHOLDER_ENGAGEMENT,,LOW,True,HIGH,"The 2022 text introduces the 'five key forces of change' framework with sustainability as a core pillar, marking a strategic pivot to position ESG as business-critical rather than supplementary.",ASPIRATIONAL,"Accenture strategically repositioned sustainability as one of five essential business forces, signaling deeper integration into core strategy. However, the disclosure remains notably thin on specific climate commitments, DEI metrics, or board diversity details despite the elevated strategic positioning.",0.5064,llm,0,0,0,0,0,1,0,1,0,0,0,0
ACN,Accenture plc,Technology,2023,1467373,0001467373-23-000396,2023-12-13,https://www.sec.gov/Archives/edgar/data/1467373/000146737323000396/acn-20231213.htm,OK,,2252357,71701,1257,True,0,0,0,0.0,2025,30.0,False,HUMAN_CAPITAL|STAKEHOLDER_ENGAGEMENT,,LOW,True,HIGH,"Added $3 billion AI investment commitment with specific targets to double AI talent to 80,000 people and equip 250,000+ people with AI skills, including emphasis on equitable, sustainable and unbiased AI deployment.",TECHNICAL,"Notable strategic shift toward quantified AI talent investment ($3B over 3 years) with specific headcount targets, positioning responsible AI as competitive differentiator. However, missing traditional ESG disclosures on climate targets, board diversity metrics, and executive compensation linkages despite sustainability being identified as a key market force.",0.5865,llm,0,0,0,0,0,1,0,1,0,0,0,0
ACN,Accenture plc,Technology,2024,1467373,0001308179-24-000815,2024-12-16,https://www.sec.gov/Archives/edgar/data/1467373/000130817924000815/acn-20241216.htm,OK,,1919073,53694,487,True,0,0,2,4.11,2025,30.0,False,BOARD_DIVERSITY|ESG_OVERSIGHT,,LOW,True,HIGH,2024 text shifts from strategic ESG content about sustainability goals and five forces of change to purely governance-focused board succession announcements.,COMPLIANCE,"The dramatic shift from substantive ESG strategy discussion in 2023 to purely board governance matters in 2024 suggests either a different excerpt selection or strategic de-emphasis of ESG themes. Board diversity improvements noted with two new director appointments, but sustainability content completely absent despite prior year's prominent sustainability focus.",0.2447,llm,0,0,0,1,0,0,1,0,0,0,0,0
ADBE,Adobe Inc.,Technology,2016,796343,0000796343-16-000271,2016-03-04,https://www.sec.gov/Archives/edgar/data/796343/000079634316000271/adbeproxy2016.htm,OK,,2009186,62422,1154,True,0,9,0,7.8,,,False,EXEC_COMP_LINKAGE|STAKEHOLDER_ENGAGEMENT,,LOW,,,No prior year available,COMPLIANCE,"ESG content is extremely limited, focusing primarily on charitable donations and community volunteering without specific metrics. Executive compensation shows strong pay-for-performance alignment with 87% equity-based CEO compensation tied to relative TSR, but lacks any ESG performance linkages. Notable absence of climate, diversity, or other core ESG disclosures typical for a technology company.",,llm,0,0,0,0,0,0,0,1,1,0,0,0
ADBE,Adobe Inc.,Technology,2017,796343,0000796343-17-000072,2017-03-03,https://www.sec.gov/Archives/edgar/data/796343/000079634317000072/adbeproxy2017.htm,OK,,1974127,57796,1161,True,0,7,0,6.03,,,False,BOARD_DIVERSITY|HUMAN_CAPITAL|STAKEHOLDER_ENGAGEMENT|WORKFORCE_DEI,,MEDIUM,True,HIGH,"2017 filing significantly expanded DEI disclosures, adding Corporate Equality Index perfect score and enhanced community engagement details, while maintaining similar executive compensation structure.",COMPLIANCE,"Adobe demonstrates meaningful ESG progression with concrete DEI achievements (Corporate Equality Index perfect score, CR Magazine recognition) but lacks climate-related commitments or environmental targets. The enhanced community engagement reporting suggests growing ESG sophistication, though climate remains a notable gap for a major technology company.",0.7493,llm,0,0,0,1,1,1,0,1,0,0,0,0
ADBE,Adobe Inc.,Technology,2018,796343,0000796343-18-000052,2018-03-02,https://www.sec.gov/Archives/edgar/data/796343/000079634318000052/adbeproxy2018.htm,OK,,1913932,56563,1169,True,1,9,0,8.55,,,False,EMISSIONS_TARGETS|HUMAN_CAPITAL|STAKEHOLDER_ENGAGEMENT|WORKFORCE_DEI,power 100% of our worldwide operations and the digital delivery of our products with renewable energy by 2035,MEDIUM,True,HIGH,Added specific science-based climate targets with 2035 renewable energy commitment and achieved pay equity milestone with quantified $1.00 parity metric.,COMPLIANCE,"Strategic progression from general CSR language to specific commitments suggests maturing ESG integration, particularly in climate action where Adobe moved from recognition-focused disclosures to concrete operational targets.",0.8186,llm,0,0,1,0,1,1,0,1,0,0,0,0
ADBE,Adobe Inc.,Technology,2019,796343,0000796343-19-000060,2019-03-01,https://www.sec.gov/Archives/edgar/data/796343/000079634319000060/adbeproxy2019.htm,OK,,1931527,56053,1180,True,1,8,0,7.63,,28.0,False,EMISSIONS_TARGETS|ESG_OVERSIGHT|EXEC_COMP_LINKAGE|WORKFORCE_DEI,100% renewable energy by 2035,MEDIUM,True,HIGH,Adobe expanded DEI reporting from US pay equity to global pay parity across 40 countries and improved renewable energy progress with specific regional agreements.,COMPLIANCE,"Adobe demonstrates operational progress on climate commitments with concrete solar and wind agreements, and significantly expanded DEI scope from US-only to global pay parity reporting. However, ESG content remains brief and lacks deeper integration with business strategy or risk assessment.",0.8073,llm,0,0,1,0,1,0,1,0,1,0,0,0
ADBE,Adobe Inc.,Technology,2020,796343,0000796343-20-000047,2020-02-28,https://www.sec.gov/Archives/edgar/data/796343/000079634320000047/adbeproxy2020.htm,OK,,1801684,52857,851,True,5,0,0,5.88,,28.0,False,CLIMATE_OPPORTUNITY|EMISSIONS_TARGETS|ESG_OVERSIGHT|WORKFORCE_DEI,100% renewable energy by 2035,MEDIUM,True,MEDIUM,"2020 shows accelerated renewable energy deployment (quadrupled in 2019) and product-focused environmental impact quantification, while maintaining pay parity achievements from 2019.",ASPIRATIONAL,"Adobe provides specific environmental impact metrics for products (27M gallons water saved per 1M Adobe Sign transactions) and emphasizes customer-facing sustainability benefits. The renewable energy progress appears accelerated but lacks interim targets between now and 2035, and DEI disclosure has shifted from specific pay parity achievements to more general equality commitments.",0.3785,llm,0,1,1,0,1,0,1,0,0,0,0,0
ADBE,Adobe Inc.,Technology,2021,796343,0000796343-21-000056,2021-03-05,https://www.sec.gov/Archives/edgar/data/796343/000079634321000056/adbeproxy2021.htm,OK,,1626358,61518,1212,True,4,1,0,4.13,,,False,CLIMATE_OPPORTUNITY|EMISSIONS_TARGETS|ESG_OVERSIGHT|HUMAN_CAPITAL|STAKEHOLDER_ENGAGEMENT|WORKFORCE_DEI,100% renewable energy by 2035,LOW,True,HIGH,"2021 text removes specific climate targets and quantitative environmental impact metrics, shifting focus to COVID response and digital transformation achievements.",ASPIRATIONAL,"Adobe significantly de-emphasized climate commitments in 2021, removing the 2035 renewable energy target and concrete environmental impact metrics from Adobe Sign usage. The shift prioritizes pandemic response and digital transformation narrative over sustainability leadership positioning.",0.3741,llm,0,1,1,0,1,1,1,1,0,0,0,0
ADBE,Adobe Inc.,Technology,2022,796343,0000796343-22-000078,2022-03-04,https://www.sec.gov/Archives/edgar/data/796343/000079634322000078/adbeproxy2022.htm,OK,,1362564,40709,1200,True,0,4,0,3.33,,,False,HUMAN_CAPITAL|STAKEHOLDER_ENGAGEMENT|WORKFORCE_DEI,,MEDIUM,True,HIGH,"2022 text significantly expands DEI content with specific new programs like $1M donations to HBCUs/HSIs and $20M Equity and Advancement Initiative, while removing all climate change references present in 2021.",ASPIRATIONAL,"Adobe demonstrates substantial strategic commitment to DEI with quantified financial investments ($20M over 3 years, $1M per university) and named partner organizations, but notably eliminates all climate-related content from 2021. The emphasis on 'Adobe for All' and responsible AI development suggests ESG integration into core business strategy rather than standalone initiatives.",0.558,llm,0,0,0,0,1,1,0,1,0,0,0,0
ADBE,Adobe Inc.,Technology,2023,796343,0000796343-23-000041,2023-03-03,https://www.sec.gov/Archives/edgar/data/796343/000079634323000041/adbeproxy2023.htm,OK,,1753264,65808,1202,True,5,1,0,4.99,,,False,CLIMATE_OPPORTUNITY|EMISSIONS_TARGETS|HUMAN_CAPITAL|STAKEHOLDER_ENGAGEMENT,We are on track to meet our original 2035 renewable electricity goal by 2025,LOW,True,HIGH,"2023 adds concrete climate achievements (Founders Tower, accelerated renewable energy timeline) and quantified environmental impact metrics (2.5 billion pounds of GHG eliminated), while maintaining similar human capital emphasis.",ASPIRATIONAL,"Adobe demonstrates measurable climate progress by accelerating its renewable energy timeline by 10 years and provides quantified environmental benefits of its products. However, DEI disclosure remains notably weak with no diversity metrics despite strong employee engagement rankings, representing a disclosure gap relative to climate transparency.",0.4724,llm,0,1,1,0,0,1,0,1,0,0,0,0
ADBE,Adobe Inc.,Technology,2024,796343,0000796343-24-000051,2024-03-01,https://www.sec.gov/Archives/edgar/data/796343/000079634324000051/adbe-20240301.htm,OK,,2018611,69643,1126,True,2,1,0,2.66,2050,,False,CLIMATE_OPPORTUNITY|EMISSIONS_TARGETS|HUMAN_CAPITAL|STAKEHOLDER_ENGAGEMENT,meeting our operational electricity demand with 100% renewable electricity by 2025—a decade ahead of the original goal,LOW,True,HIGH,Adobe accelerated their renewable electricity target by a decade (2035 to 2025) and added specific net zero commitment by 2050. Employee giving increased from $28M to $33M.,ASPIRATIONAL,Adobe significantly accelerated climate commitments while adding AI energy optimization focus. Notable absence of specific DEI metrics despite progressive workplace policy claims. Strong quantitative disclosure on employee giving and volunteer hours suggests robust stakeholder engagement measurement.,0.6413,llm,0,1,1,0,0,1,0,1,0,0,0,0
