ticker,company_name,sector,year,scrape_status,missing_reason,snapshot_ts,snapshot_url,cdx_query_url,word_count,changed_from_prior,change_confidence,change_description,theme_categories,dominant_theme,register,analyst_notes,ngram_similarity,analysis_method,theme_mission_purpose,theme_customer_centricity,theme_innovation_technology,theme_stakeholder_capitalism,theme_shareholder_value,theme_esg_sustainability,theme_employee_culture,theme_ethics_integrity,theme_global_scale,theme_community_impact
CRM,Salesforce Inc.,Technology,2018,OK,,20180717203523,https://www.salesforce.com/company/about-us/,https://web.archive.org/cdx/search/cdx?url=salesforce.com%2Fcompany%2F&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20180101&to=20181231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,182,True,HIGH,"Added explicit focus on Fourth Industrial Revolution and broader societal transformation themes, expanding beyond pure CRM positioning to technology transformation leadership.",COMMUNITY_IMPACT|CUSTOMER_CENTRICITY|EMPLOYEE_CULTURE|INNOVATION_TECHNOLOGY|MISSION_PURPOSE,INNOVATION_TECHNOLOGY,ASPIRATIONAL,"Salesforce pivoted from CRM-focused messaging to positioning itself as a Fourth Industrial Revolution enabler, emphasizing societal transformation and equality. The addition of 'Trailblazers don't fear change' rhetoric signals ambitious positioning beyond traditional enterprise software. Hawaiian 'Ohana' culture reference remains consistent, suggesting stable internal values despite expanded external mission scope.",0.5619,llm,1,1,1,0,0,0,1,0,0,1
CRM,Salesforce Inc.,Technology,2019,OK,,20190701100112,https://www.salesforce.com/company/about-us/,https://web.archive.org/cdx/search/cdx?url=salesforce.com%2Fcompany%2F&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20190101&to=20191231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,209,True,LOW,"Minor refinements to language and expanded explanation of Ohana concept, but core messaging remains consistent.",CUSTOMER_CENTRICITY|EMPLOYEE_CULTURE|INNOVATION_TECHNOLOGY|MISSION_PURPOSE,INNOVATION_TECHNOLOGY,ASPIRATIONAL,"Salesforce positions itself as democratizing emerging technologies while maintaining strong cultural identity through 'Ohana' concept. The company balances aspirational mission language with concrete business metrics, suggesting authentic commitment to both social impact and commercial success.",0.5659,llm,1,1,1,0,0,0,1,0,0,0
CRM,Salesforce Inc.,Technology,2020,OK,,20200707143054,https://www.salesforce.com/company/about-us/,https://web.archive.org/cdx/search/cdx?url=salesforce.com%2Fcompany%2F&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20200101&to=20201231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,273,True,LOW,Minor additions including Marketing Cloud/Trailhead references and expanded positioning around helping people find career satisfaction.,CUSTOMER_CENTRICITY|EMPLOYEE_CULTURE|INNOVATION_TECHNOLOGY|MISSION_PURPOSE,MISSION_PURPOSE,ASPIRATIONAL,"Salesforce positions itself as a transformative force for societal good through technology, emphasizing the 'Trailblazer' identity and Fourth Industrial Revolution framing. The Ohana concept attempts to humanize corporate culture, though the specific four core values are referenced but not detailed. Notable emphasis on being #1 in CRM while connecting business success to broader social impact.",0.7786,llm,1,1,1,0,0,0,1,0,0,0
CRM,Salesforce Inc.,Technology,2021,OK,,20210323172751,https://www.salesforce.com/company/about-us/?d=cta-body-promo-12&bc=WA,https://web.archive.org/cdx/search/cdx?url=salesforce.com%2Fcompany%2F&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20210101&to=20211231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,273,True,LOW,"Minor update to source citation date from April 2020 to October 2020, no substantive content changes.",CUSTOMER_CENTRICITY|EMPLOYEE_CULTURE|INNOVATION_TECHNOLOGY|MISSION_PURPOSE,MISSION_PURPOSE,ASPIRATIONAL,"Salesforce positions itself as a transformational force rather than just a software vendor, using aspirational language like 'Trailblazer' and 'Ohana' to create emotional connection. The page emphasizes democratizing technology and creating opportunities for all, suggesting stakeholder capitalism orientation without explicitly mentioning traditional ESG themes. Notable absence of specific sustainability or social impact metrics despite the inclusive rhetoric.",0.9889,llm,1,1,1,0,0,0,1,0,0,0
CRM,Salesforce Inc.,Technology,2022,OK,,20220616233807,https://www.salesforce.com/company/accessibility/a11y-for-products/?bc=WA,https://web.archive.org/cdx/search/cdx?url=salesforce.com%2Fcompany%2F&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20220101&to=20221231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,255,True,HIGH,Shifted from broad company mission and CRM platform promotion to focused accessibility and inclusive design messaging.,CUSTOMER_CENTRICITY|ESG_SUSTAINABILITY|INNOVATION_TECHNOLOGY,ESG_SUSTAINABILITY,CONVERSATIONAL,"The dramatic shift from broad corporate overview to accessibility-specific content suggests this may be a specialized page rather than the main About Us section. The economic framing of accessibility as 'market opportunity' balances social responsibility with business rationale, though the narrow focus omits other key ESG and business themes previously emphasized.",0.2763,llm,0,1,1,0,0,1,0,0,0,0
CRM,Salesforce Inc.,Technology,2023,OK,,20230704171832,https://www.salesforce.com/company/accessibility/overview/?bc=WA,https://web.archive.org/cdx/search/cdx?url=salesforce.com%2Fcompany%2F&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20230101&to=20231231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,462,True,HIGH,"Content expanded significantly from product accessibility focus to comprehensive disability inclusion strategy covering workplace, culture, and organizational structure.",COMMUNITY_IMPACT|EMPLOYEE_CULTURE|ESG_SUSTAINABILITY|INNOVATION_TECHNOLOGY,ESG_SUSTAINABILITY,ASPIRATIONAL,"Salesforce significantly elevated accessibility from product feature to core ESG commitment, referencing UN Sustainable Development Goals and establishing dedicated leadership roles. The strategic shift positions disability inclusion as integral to business success rather than compliance obligation. Strong emphasis on systemic change and organizational accountability suggests genuine cultural transformation beyond performative messaging.",0.3203,llm,0,0,1,0,0,1,1,0,0,1
CRM,Salesforce Inc.,Technology,2024,OK,,20240706115818,https://www.salesforce.com/company/accessibility/our-approach/?bc=WA,https://web.archive.org/cdx/search/cdx?url=salesforce.com%2Fcompany%2F&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20240101&to=20241231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,50,True,HIGH,"Significantly condensed from comprehensive disability inclusion content to a brief three-sentence statement, removing detailed explanations and program specifics.",COMMUNITY_IMPACT|EMPLOYEE_CULTURE|STAKEHOLDER_CAPITALISM,COMMUNITY_IMPACT,ASPIRATIONAL,The dramatic reduction from extensive accessibility content to minimal messaging suggests either strategic deprioritization or consolidation elsewhere on the site. The shift from detailed program descriptions to high-level positioning statements may indicate reduced commitment or simply streamlined communications strategy.,0.0835,llm,0,0,0,1,0,0,1,0,0,1
INTU,Intuit Inc.,Technology,2016,OK,,20160326171636,http://www.intuit.com/company/,https://web.archive.org/cdx/search/cdx?url=intuit.com%2Fcompany%2F&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20160101&to=20161231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,149,,,No prior year available,COMMUNITY_IMPACT|CUSTOMER_CENTRICITY|EMPLOYEE_CULTURE|INNOVATION_TECHNOLOGY|MISSION_PURPOSE,MISSION_PURPOSE,CONVERSATIONAL,The page emphasizes simplification as core mission with heavy focus on small business and self-employed segments. Notable inclusion of on-demand economy research suggests strategic positioning around gig economy trends. The conversational tone and problem-solving framing indicates customer-centric positioning rather than technology-first messaging.,,llm,1,1,1,0,0,0,1,0,0,1
INTU,Intuit Inc.,Technology,2017,OK,,20170225033614,https://www.intuit.com/company/,https://web.archive.org/cdx/search/cdx?url=intuit.com%2Fcompany%2F&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20170101&to=20171231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,135,False,HIGH,No material change in core messaging or structure between years.,COMMUNITY_IMPACT|CUSTOMER_CENTRICITY|EMPLOYEE_CULTURE|INNOVATION_TECHNOLOGY|MISSION_PURPOSE,MISSION_PURPOSE,CONVERSATIONAL,"Intuit maintains remarkably consistent messaging focused on problem-solving and life simplification, suggesting strong brand identity. The company emphasizes innovation and customer value creation over financial metrics or shareholder returns. The consistent CSR messaging indicates genuine commitment rather than superficial ESG adoption.",0.5191,llm,1,1,1,0,0,0,1,0,0,1
INTU,Intuit Inc.,Technology,2018,OK,,20180418055512,https://www.intuit.com/company/,https://web.archive.org/cdx/search/cdx?url=intuit.com%2Fcompany%2F&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20180101&to=20181231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,163,True,HIGH,Shifted from broad 'simplify the business of life' messaging to specific prosperity-focused narrative with detailed product positioning and ecosystem metrics.,CUSTOMER_CENTRICITY|EMPLOYEE_CULTURE|GLOBAL_SCALE|INNOVATION_TECHNOLOGY,CUSTOMER_CENTRICITY,CONVERSATIONAL,The 2018 messaging represents a significant strategic pivot toward outcome-oriented customer promises around 'prosperity' rather than process simplification. Notable emphasis on quantified ecosystem scale (46 million users) and specific product portfolio positioning suggests confidence in market leadership and platform strategy.,0.1646,llm,0,1,1,0,0,0,1,0,1,0
INTU,Intuit Inc.,Technology,2019,OK,,20190703230519,https://www.intuit.com/company/,https://web.archive.org/cdx/search/cdx?url=intuit.com%2Fcompany%2F&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20190101&to=20191231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,265,True,MEDIUM,"Customer count increased from 46 million to ~50 million users, with career section customer impact updated from 42 million to ~50 million.",CUSTOMER_CENTRICITY|EMPLOYEE_CULTURE|ESG_SUSTAINABILITY|GLOBAL_SCALE|INNOVATION_TECHNOLOGY|MISSION_PURPOSE,MISSION_PURPOSE,CONVERSATIONAL,The page strongly emphasizes their 'powering prosperity' mission with direct customer advocacy language. Notable inclusion of diversity commitment and ethics documentation suggests proactive ESG positioning. The conversational tone with phrases like 'we're in your corner' creates accessibility despite being a major public company.,0.5945,llm,1,1,1,0,0,1,1,0,1,0
INTU,Intuit Inc.,Technology,2020,OK,,20200418045922,https://www.intuit.com/company/,https://web.archive.org/cdx/search/cdx?url=intuit.com%2Fcompany%2F&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20200101&to=20201231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,135,True,HIGH,Content shifted from detailed product-focused messaging and customer prosperity narrative to fragmented organizational highlights and COVID-19 response communications.,COMMUNITY_IMPACT|EMPLOYEE_CULTURE|ETHICS_INTEGRITY|STAKEHOLDER_CAPITALISM,EMPLOYEE_CULTURE,CONVERSATIONAL,"The 2020 content appears fragmented and reactive, focusing heavily on workplace recognition and crisis response rather than strategic vision. The absence of the prior year's clear prosperity mission and product integration suggests a shift toward defensive stakeholder messaging during COVID-19. Multiple awards citations indicate potential overcompensation for reputational concerns.",0.3898,llm,0,0,0,1,0,0,1,1,0,1
INTU,Intuit Inc.,Technology,2021,OK,,20210417095256,https://www.intuit.com/company/,https://web.archive.org/cdx/search/cdx?url=intuit.com%2Fcompany%2F&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20210101&to=20211231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,208,True,HIGH,"Added substantial opening section emphasizing economic inequality, climate change, and commitment to powering prosperity for distressed communities. Leadership transition from Brad Smith to Sasan Goodarzi highlighted.",COMMUNITY_IMPACT|EMPLOYEE_CULTURE|ESG_SUSTAINABILITY|MISSION_PURPOSE|STAKEHOLDER_CAPITALISM,MISSION_PURPOSE,ASPIRATIONAL,"Intuit significantly elevated its social mission messaging in 2021, prominently positioning itself as addressing economic inequality and climate impacts on vulnerable communities. The emphasis on 'powering prosperity for those that need it most' represents a clear pivot toward stakeholder capitalism rhetoric. This messaging shift coincides with CEO transition, suggesting strategic repositioning toward purpose-driven leadership narrative.",0.6505,llm,1,0,0,1,0,1,1,0,0,1
INTU,Intuit Inc.,Technology,2022,OK,,20220305221923,https://www.intuit.com/company/,https://web.archive.org/cdx/search/cdx?url=intuit.com%2Fcompany%2F&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20220101&to=20221231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,173,True,HIGH,"Significantly expanded content with detailed customer metrics, product portfolio emphasis, and structured presentation of mission and capabilities.",COMMUNITY_IMPACT|CUSTOMER_CENTRICITY|GLOBAL_SCALE|INNOVATION_TECHNOLOGY|MISSION_PURPOSE,MISSION_PURPOSE,ASPIRATIONAL,"The 2022 version transforms from basic messaging to comprehensive corporate positioning, emphasizing scale metrics and product portfolio breadth. The consistent 'powering prosperity' mission across both years suggests strong brand commitment, while the addition of specific customer numbers and geographic presence signals confidence in growth trajectory.",0.3938,llm,1,1,1,0,0,0,0,0,1,1
INTU,Intuit Inc.,Technology,2023,OK,,20230401222329,https://www.intuit.com/company/,https://web.archive.org/cdx/search/cdx?url=intuit.com%2Fcompany%2F&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20230101&to=20231231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,173,True,LOW,"Revenue figure updated from 2021 to 2022, but all other content remains identical.",CUSTOMER_CENTRICITY|ESG_SUSTAINABILITY|GLOBAL_SCALE|MISSION_PURPOSE|STAKEHOLDER_CAPITALISM,MISSION_PURPOSE,ASPIRATIONAL,"Intuit positions itself with strong social purpose messaging around 'powering prosperity' while maintaining clear customer obsession as core value. The explicit mention of climate change and economic inequality suggests genuine stakeholder capitalism approach rather than superficial ESG positioning. Notable that financial metrics are prominently displayed, balancing purpose with performance credibility.",0.9947,llm,1,1,0,1,0,1,0,0,1,0
